"UserID","Recency","Frequency","Monetary","R_score","F_score","M_score","RFM_score","Segment"
1336120,3,5,99.35,4,1,0,410,"Loyalists"
1336122,224,421,18645.81,1,4,3,143,"Promising"
1336126,214,17,70,1,2,1,121,"Need Attention"
1336129,188,14,47.5,2,2,1,221,"Promising"
1336131,4,6,59.76,4,1,1,411,"Loyalists"
1336132,13,6,100,4,1,0,410,"Loyalists"
1336133,233,359,4390.57,1,4,3,143,"Promising"
1336135,234,30,221,1,2,0,120,"Need Attention"
1336136,0,1,6,4,1,1,411,"Loyalists"
1336137,232,184,13576.6018,1,4,3,143,"Promising"
1336138,190,18,1103.2735,2,2,0,220,"Promising"
1336140,227,41,1066.58,1,3,0,130,"Need Attention"
1336141,214,69,1178.85,1,4,0,140,"Need Attention"
1336143,22,3,38274.06,3,1,3,313,"Potential Loyalists"
1336144,116,5,354.7297,2,1,0,210,"Promising"
1336146,237,72,5636.39,1,4,3,143,"Promising"
1336147,38,2,265,3,1,0,310,"Potential Loyalists"
1336151,174,100,59112.0491,2,4,3,243,"Promising"
1336153,71,19,175.07,3,2,0,320,"Potential Loyalists"
1336156,105,129,6378.74,3,4,3,343,"Loyalists"
1336158,225,17,241.54,1,2,0,120,"Need Attention"
1336160,5,2,10,4,1,1,411,"Loyalists"
1336161,96,41,357.42,3,3,0,330,"Potential Loyalists"
1336163,6,8,416.3454,4,2,0,420,"Loyalists"
1336164,6,8,63.07,4,2,1,421,"Loyalists"
1336168,223,35,434.32,1,2,0,120,"Need Attention"
1336169,47,12,53.3098,3,2,1,321,"Potential Loyalists"
1336171,168,147,4090.11,2,4,3,243,"Promising"
1336172,49,53,4211.6,3,4,3,343,"Loyalists"
1336173,0,1,69.1341,4,1,1,411,"Loyalists"
1336174,1,2,10,4,1,1,411,"Loyalists"
1336179,214,141,3319.89,1,4,3,143,"Promising"
1336180,5,2,20.1602,4,1,1,411,"Loyalists"
1336181,229,38,303,1,2,0,120,"Need Attention"
1336183,54,55,908.94,3,4,0,340,"Potential Loyalists"
1336184,12,4,30,4,1,1,411,"Loyalists"
1336186,215,168,3205.68,1,4,3,143,"Promising"
1336187,227,53,248.9,1,4,0,140,"Need Attention"
1336190,201,3,1055.93,2,1,0,210,"Promising"
1336191,217,133,117.791,1,4,0,140,"Need Attention"
1336192,191,113,1564.99,2,4,0,240,"Promising"
1336193,57,29,392.9,3,2,0,320,"Potential Loyalists"
1336194,29,8,68,3,2,1,321,"Potential Loyalists"
1336195,228,23,227.5,1,2,0,120,"Need Attention"
1336199,15,4,1210,4,1,0,410,"Loyalists"
1336200,191,13,258.18,2,2,0,220,"Promising"
1336201,225,121,666.81,1,4,0,140,"Need Attention"
1336203,9,6,30,4,1,1,411,"Loyalists"
1336204,237,162,3601.99,1,4,3,143,"Promising"
1336207,1,4,91.99,4,1,0,410,"Loyalists"
1336208,73,19,360.8066,3,2,0,320,"Potential Loyalists"
1336209,2,3,243.352,4,1,0,410,"Loyalists"
1336212,0,1,30,4,1,1,411,"Loyalists"
1336213,224,27,9653.5866,1,2,3,123,"Need Attention"
1336215,0,1,306.25,4,1,0,410,"Loyalists"
1336218,225,80,6079.49,1,4,3,143,"Promising"
1336219,0,1,35,4,1,1,411,"Loyalists"
1336220,170,138,2018.48,2,4,0,240,"Promising"
1336222,183,12,90,2,2,0,220,"Promising"
1336223,1,2,35,4,1,1,411,"Loyalists"
1336224,231,147,4270.24,1,4,3,143,"Promising"
1336225,33,2,119.45,3,1,0,310,"Potential Loyalists"
1336227,190,18,126,2,2,0,220,"Promising"
1336229,60,12,169.15,3,2,0,320,"Potential Loyalists"
1336230,210,20,54,2,2,1,221,"Promising"
1336232,212,63,521.07,1,4,0,140,"Need Attention"
1336233,4,7,162.81,4,1,0,410,"Loyalists"
1336235,12,9,1045.75,4,2,0,420,"Loyalists"
1336238,228,28,274.5,1,2,0,120,"Need Attention"
1336246,179,7,1221.18,2,1,0,210,"Promising"
1336249,2,4,51,4,1,1,411,"Loyalists"
1336250,66,54,3063.42,3,4,3,343,"Loyalists"
1336251,1,3,39,4,1,1,411,"Loyalists"
1336253,152,13,73.25,2,2,1,221,"Promising"
1336257,6,12,196.84,4,2,0,420,"Loyalists"
1336259,199,12,42.4,2,2,1,221,"Promising"
1336262,143,235,105502.1085,2,4,3,243,"Promising"
1336263,0,1,35,4,1,1,411,"Loyalists"
1336264,0,1,55,4,1,1,411,"Loyalists"
1336267,237,307,4210.81,1,4,3,143,"Promising"
1336268,200,22,1766.9,2,2,0,220,"Promising"
1336270,0,1,122.92,4,1,0,410,"Loyalists"
1336272,6,3,15,4,1,1,411,"Loyalists"
1336273,220,68,276.64,1,4,0,140,"Need Attention"
1336274,1,4,10,4,1,1,411,"Loyalists"
1336276,171,25,42.92,2,2,1,221,"Promising"
1336279,1,2,69.1341,4,1,1,411,"Loyalists"
1336281,208,52,5199.5674,2,4,3,243,"Promising"
1336283,1,3,214.83,4,1,0,410,"Loyalists"
1336284,51,5,580.3533,3,1,0,310,"Potential Loyalists"
1336285,124,17,298.5,2,2,0,220,"Promising"
1336286,84,27,3192.1209,3,2,3,323,"Potential Loyalists"
1336287,61,16,1129.7,3,2,0,320,"Potential Loyalists"
1336291,237,290,8735.23,1,4,3,143,"Promising"
1336292,28,10,51.03,3,2,1,321,"Potential Loyalists"
1336295,35,30,279.29,3,2,0,320,"Potential Loyalists"
1336297,NA,NA,NA,0,0,0,0,"Need Attention"
1336298,151,89,8059.9205,2,4,3,243,"Promising"
1336299,150,8,1448.5,2,2,0,220,"Promising"
1336303,227,47,277.17,1,3,0,130,"Need Attention"
1336305,23,8,39.5,3,2,1,321,"Potential Loyalists"
1336306,130,51,1807.143,2,3,0,230,"Promising"
1336308,169,14,196.9904,2,2,0,220,"Promising"
1336310,223,8,39.75,1,2,1,121,"Need Attention"
1336311,204,139,1672.55,2,4,0,240,"Promising"
1336313,210,81,333.0881,2,4,0,240,"Promising"
1336315,15,12,59.8395,4,2,1,421,"Loyalists"
1336316,3,4,67.2633,4,1,1,411,"Loyalists"
1336317,237,51,257.42,1,3,0,130,"Need Attention"
1336318,206,44,73.8,2,3,1,231,"Promising"
1336319,125,15,5382.75,2,2,3,223,"Promising"
1336320,232,137,1084.06,1,4,0,140,"Need Attention"
1336321,155,83,10670.94,2,4,3,243,"Promising"
1336323,197,10,20.83,2,2,1,221,"Promising"
1336325,8,9,28,4,2,1,421,"Loyalists"
1336326,225,14,261.75,1,2,0,120,"Need Attention"
1336327,4,9,211.66,4,2,0,420,"Loyalists"
1336330,197,15,81.87,2,2,0,220,"Promising"
1336331,1,2,80,4,1,0,410,"Loyalists"
1336333,91,66,301.9,3,4,0,340,"Potential Loyalists"
1336337,203,28,549.55,2,2,0,220,"Promising"
1336338,1,2,92.6324,4,1,0,410,"Loyalists"
1336340,8,3,35,4,1,1,411,"Loyalists"
1336342,200,32,118.7524,2,2,0,220,"Promising"
1336343,112,23,604.9946,3,2,0,320,"Potential Loyalists"
1336344,220,84,471.85,1,4,0,140,"Need Attention"
1336345,2,2,2,4,1,1,411,"Loyalists"
1336346,7,8,57.5,4,2,1,421,"Loyalists"
1336347,9,5,50,4,1,1,411,"Loyalists"
1336351,141,50,116.3696,2,3,0,230,"Promising"
1336354,57,32,398.9968,3,2,0,320,"Potential Loyalists"
1336358,24,24,78.78,3,2,0,320,"Potential Loyalists"
1336359,96,65,1728.87,3,4,0,340,"Potential Loyalists"
1336361,71,60,293.2953,3,4,0,340,"Potential Loyalists"
1336362,226,59,937.67,1,4,0,140,"Need Attention"
1336363,19,7,73.0941,4,1,1,411,"Loyalists"
1336364,73,28,205.9441,3,2,0,320,"Potential Loyalists"
1336366,0,2,29.22,4,1,1,411,"Loyalists"
1336367,17,15,811,4,2,0,420,"Loyalists"
1336370,182,115,516640.2924,2,4,3,243,"Promising"
1336372,1,2,241.1236,4,1,0,410,"Loyalists"
1336373,3,3,240.69,4,1,0,410,"Loyalists"
1336374,9,13,180.66,4,2,0,420,"Loyalists"
1336377,236,29,493.62,1,2,0,120,"Need Attention"
1336378,85,2,20,3,1,1,311,"Potential Loyalists"
1336380,119,40,544.2,2,3,0,230,"Promising"
1336381,1,2,20,4,1,1,411,"Loyalists"
1336385,217,11,139.98,1,2,0,120,"Need Attention"
1336387,148,103,4999.9705,2,4,3,243,"Promising"
1336389,NA,NA,NA,0,0,0,0,"Need Attention"
1336391,221,72,1434.51,1,4,0,140,"Need Attention"
1336395,232,37,132.15,1,2,0,120,"Need Attention"
1336398,231,93,3027.79,1,4,3,143,"Promising"
1336406,203,114,2028.09,2,4,0,240,"Promising"
1336407,NA,NA,NA,0,0,0,0,"Need Attention"
1336409,0,1,70.25,4,1,1,411,"Loyalists"
1336411,20,3,20,4,1,1,411,"Loyalists"
1336413,150,15,66,2,2,1,221,"Promising"
1336414,81,98,1802.0055,3,4,0,340,"Potential Loyalists"
1336419,165,94,271.8934,2,4,0,240,"Promising"
1336421,178,30,95.2972,2,2,0,220,"Promising"
1336424,66,36,2668.14,3,2,0,320,"Potential Loyalists"
1336425,152,47,464,2,3,0,230,"Promising"
1336427,0,1,10,4,1,1,411,"Loyalists"
1336428,5,8,240.71,4,2,0,420,"Loyalists"
1336429,164,12,396,2,2,0,220,"Promising"
1336431,3,5,6.1958,4,1,1,411,"Loyalists"
1336434,227,85,5324.7961,1,4,3,143,"Promising"
1336435,119,6,1124.5,2,1,0,210,"Promising"
1336436,78,40,317.26,3,3,0,330,"Potential Loyalists"
1336438,24,17,1054.03,3,2,0,320,"Potential Loyalists"
1336443,75,53,319.83,3,4,0,340,"Potential Loyalists"
1336444,197,19,189,2,2,0,220,"Promising"
1336446,10,5,3.6548,4,1,1,411,"Loyalists"
1336448,170,58,1856.35,2,4,0,240,"Promising"
1336449,77,48,287.99,3,3,0,330,"Potential Loyalists"
1336451,232,52,300.26,1,4,0,140,"Need Attention"
1336453,112,71,368.51,3,4,0,340,"Potential Loyalists"
1336457,2,3,147.806,4,1,0,410,"Loyalists"
1336464,224,84,260.42,1,4,0,140,"Need Attention"
1336465,3,6,38.2506,4,1,1,411,"Loyalists"
1336466,53,46,377.777,3,3,0,330,"Potential Loyalists"
1336468,87,3,10,3,1,1,311,"Potential Loyalists"
1336469,64,2,178,3,1,0,310,"Potential Loyalists"
1336471,70,7,41,3,1,1,311,"Potential Loyalists"
1336472,209,5,87.75,2,1,0,210,"Promising"
1336473,137,8,226.4293,2,2,0,220,"Promising"
1336475,2,3,277.2922,4,1,0,410,"Loyalists"
1336478,139,45,4193.26,2,3,3,233,"Promising"
1336480,220,18,39.89,1,2,1,121,"Need Attention"
1336483,19,4,60.5081,4,1,1,411,"Loyalists"
1336489,160,94,2459.63,2,4,0,240,"Promising"
1336490,126,21,219.23,2,2,0,220,"Promising"
1336496,230,175,180.5,1,4,0,140,"Need Attention"
1336500,147,60,1462.24,2,4,0,240,"Promising"
1336501,21,17,940.96,3,2,0,320,"Potential Loyalists"
1336503,28,10,69.75,3,2,1,321,"Potential Loyalists"
1336504,183,17,26517.09,2,2,3,223,"Promising"
1336506,1,2,21.6473,4,1,1,411,"Loyalists"
1336508,0,1,30,4,1,1,411,"Loyalists"
1336510,236,102,118367.5141,1,4,3,143,"Promising"
1336512,98,72,2573.19,3,4,0,340,"Potential Loyalists"
1336514,0,1,10,4,1,1,411,"Loyalists"
1336515,1,2,1.7321,4,1,1,411,"Loyalists"
1336516,218,68,1452.2,1,4,0,140,"Need Attention"
1336520,236,240,1793.8819,1,4,0,140,"Need Attention"
1336521,1,2,240,4,1,0,410,"Loyalists"
1336522,8,6,180.9,4,1,0,410,"Loyalists"
1336526,27,3,65,3,1,1,311,"Potential Loyalists"
1336534,10,6,1148.9723,4,1,0,410,"Loyalists"
1336535,218,36,518.52,1,2,0,120,"Need Attention"
1336540,31,21,429.5,3,2,0,320,"Potential Loyalists"
1336541,225,111,2533,1,4,0,140,"Need Attention"
1336543,230,55,177.53,1,4,0,140,"Need Attention"
1336544,230,79,820,1,4,0,140,"Need Attention"
1336545,6,4,51,4,1,1,411,"Loyalists"
1336546,175,18,134.19,2,2,0,220,"Promising"
1336547,57,48,564.4513,3,3,0,330,"Potential Loyalists"
1336549,218,42,164.54,1,3,0,130,"Need Attention"
1336550,231,65,174,1,4,0,140,"Need Attention"
1336554,217,25,141.85,1,2,0,120,"Need Attention"
1336555,226,19,148,1,2,0,120,"Need Attention"
1336557,231,259,31713.51,1,4,3,143,"Promising"
1336558,17,7,50,4,1,1,411,"Loyalists"
1336561,204,36,250.6091,2,2,0,220,"Promising"
1336562,13,11,23.79,4,2,1,421,"Loyalists"
1336564,6,6,4.7727,4,1,1,411,"Loyalists"
1336565,230,96,494.02,1,4,0,140,"Need Attention"
1336566,209,89,2734.03,2,4,0,240,"Promising"
1336567,227,158,3040.86,1,4,3,143,"Promising"
1336569,184,23,140547,2,2,3,223,"Promising"
1336570,24,13,180,3,2,0,320,"Potential Loyalists"
1336573,72,9,23.52,3,2,1,321,"Potential Loyalists"
1336578,132,63,843.2271,2,4,0,240,"Promising"
1336579,47,56,1654.8705,3,4,0,340,"Potential Loyalists"
1336581,2,4,5,4,1,1,411,"Loyalists"
1336584,1,2,3.2621,4,1,1,411,"Loyalists"
1336585,213,23,16710.04,1,2,3,123,"Need Attention"
1336586,61,14,40,3,2,1,321,"Potential Loyalists"
1336588,231,23,1380.52,1,2,0,120,"Need Attention"
1336590,230,9,115,1,2,0,120,"Need Attention"
1336593,149,34,983.27,2,2,0,220,"Promising"
1336596,5,2,15.3528,4,1,1,411,"Loyalists"
1336597,234,162,1556.3795,1,4,0,140,"Need Attention"
1336599,24,15,304.84,3,2,0,320,"Potential Loyalists"
1336600,223,58,9606.9152,1,4,3,143,"Promising"
1336604,28,19,481.29,3,2,0,320,"Potential Loyalists"
1336606,100,14,510.75,3,2,0,320,"Potential Loyalists"
1336607,20,33,142.7945,4,2,0,420,"Loyalists"
1336609,225,31,7711.88,1,2,3,123,"Need Attention"
1336610,229,239,5403.5422,1,4,3,143,"Promising"
1336611,161,96,1559.24,2,4,0,240,"Promising"
1336612,233,43,245.854,1,3,0,130,"Need Attention"
1336614,199,57,2644.54,2,4,0,240,"Promising"
1336617,236,191,24273.96,1,4,3,143,"Promising"
1336618,226,117,1048.2376,1,4,0,140,"Need Attention"
1336619,3,4,77.6,4,1,0,410,"Loyalists"
1336621,43,28,131.41,3,2,0,320,"Potential Loyalists"
1336623,3,7,113.11,4,1,0,410,"Loyalists"
1336625,227,20,158.64,1,2,0,120,"Need Attention"
1336626,222,27,623.718,1,2,0,120,"Need Attention"
1336627,62,9,21.2673,3,2,1,321,"Potential Loyalists"
1336628,0,2,35,4,1,1,411,"Loyalists"
1336629,25,15,150,3,2,0,320,"Potential Loyalists"
1336630,126,92,363.8,2,4,0,240,"Promising"
1336634,145,66,9502.83,2,4,3,243,"Promising"
1336635,161,67,787,2,4,0,240,"Promising"
1336636,29,17,184.74,3,2,0,320,"Potential Loyalists"
1336638,228,29,662.32,1,2,0,120,"Need Attention"
1336639,128,18,5125.16,2,2,3,223,"Promising"
1336642,80,63,1440.33,3,4,0,340,"Potential Loyalists"
1336643,19,31,631.65,4,2,0,420,"Loyalists"
1336644,NA,NA,NA,0,0,0,0,"Need Attention"
1336645,229,17,2436,1,2,0,120,"Need Attention"
1336646,236,329,7940.69,1,4,3,143,"Promising"
1336647,4,5,2.469,4,1,1,411,"Loyalists"
1336650,53,29,82,3,2,0,320,"Potential Loyalists"
1336651,111,69,297.3551,3,4,0,340,"Potential Loyalists"
1336656,13,4,15,4,1,1,411,"Loyalists"
1336657,28,23,2270.5065,3,2,0,320,"Potential Loyalists"
1336658,236,47,144.4,1,3,0,130,"Need Attention"
1336662,213,16,190.4852,1,2,0,120,"Need Attention"
1336663,78,16,108.08,3,2,0,320,"Potential Loyalists"
1336664,3,3,10,4,1,1,411,"Loyalists"
1336665,121,12,65,2,2,1,221,"Promising"
1336666,50,35,5012.65,3,2,3,323,"Potential Loyalists"
1336668,23,18,52.328,3,2,1,321,"Potential Loyalists"
1336669,0,1,80.6235,4,1,0,410,"Loyalists"
1336670,20,20,431.23,4,2,0,420,"Loyalists"
1336671,24,37,136.0836,3,2,0,320,"Potential Loyalists"
1336672,3,4,108.2853,4,1,0,410,"Loyalists"
1336676,7,5,6.42,4,1,1,411,"Loyalists"
1336678,9,8,543.3,4,2,0,420,"Loyalists"
1336680,231,111,1676,1,4,0,140,"Need Attention"
1336684,228,19,81.27,1,2,0,120,"Need Attention"
1336685,0,1,25,4,1,1,411,"Loyalists"
1336686,7,10,627,4,2,0,420,"Loyalists"
1336687,134,42,552.7,2,3,0,230,"Promising"
1336689,81,9,40.8,3,2,1,321,"Potential Loyalists"
1336690,99,64,1809.93,3,4,0,340,"Potential Loyalists"
1336691,50,10,135,3,2,0,320,"Potential Loyalists"
1336692,211,69,141.4357,1,4,0,140,"Need Attention"
1336693,235,49,323.92,1,3,0,130,"Need Attention"
1336694,235,33,68273.46,1,2,3,123,"Need Attention"
1336695,161,26,170,2,2,0,220,"Promising"
1336697,111,28,382.3,3,2,0,320,"Potential Loyalists"
1336698,153,51,889.85,2,3,0,230,"Promising"
1336699,34,15,79.7,3,2,0,320,"Potential Loyalists"
1336700,233,26,258.56,1,2,0,120,"Need Attention"
1336702,7,5,115.8892,4,1,0,410,"Loyalists"
1336703,58,19,189.4678,3,2,0,320,"Potential Loyalists"
1336704,45,51,6014.72,3,3,3,333,"Potential Loyalists"
1336706,236,109,108.7,1,4,0,140,"Need Attention"
1336707,27,18,61.66,3,2,1,321,"Potential Loyalists"
1336708,236,109,1265.62,1,4,0,140,"Need Attention"
1336709,226,86,6629.41,1,4,3,143,"Promising"
1336710,51,15,333.84,3,2,0,320,"Potential Loyalists"
1336712,121,56,395,2,4,0,240,"Promising"
1336713,138,30,1062.76,2,2,0,220,"Promising"
1336714,13,11,76.5415,4,2,1,421,"Loyalists"
1336715,11,9,158.112,4,2,0,420,"Loyalists"
1336717,33,7,35,3,1,1,311,"Potential Loyalists"
1336719,5,10,77.65,4,2,0,420,"Loyalists"
1336720,221,20,93,1,2,0,120,"Need Attention"
1336721,224,75,242.69,1,4,0,140,"Need Attention"
1336722,197,7,436,2,1,0,210,"Promising"
1336723,61,9,78.4,3,2,0,320,"Potential Loyalists"
1336724,224,106,22003.73,1,4,3,143,"Promising"
1336725,73,11,68.25,3,2,1,321,"Potential Loyalists"
1336727,209,19,31.4,2,2,1,221,"Promising"
1336728,26,6,38.5,3,1,1,311,"Potential Loyalists"
1336729,6,2,5.5,4,1,1,411,"Loyalists"
1336731,16,3,20,4,1,1,411,"Loyalists"
1336732,73,16,63.9,3,2,1,321,"Potential Loyalists"
1336734,138,78,145,2,4,0,240,"Promising"
1336735,98,60,2985.67,3,4,3,343,"Loyalists"
1336736,18,8,63.5,4,2,1,421,"Loyalists"
1336737,199,61,69.3037,2,4,1,241,"Promising"
1336739,221,91,70.6814,1,4,1,141,"Need Attention"
1336740,2,4,69.134,4,1,1,411,"Loyalists"
1336742,235,131,22583.4192,1,4,3,143,"Promising"
1336744,230,89,220.66,1,4,0,140,"Need Attention"
1336745,181,77,4533.6,2,4,3,243,"Promising"
1336746,0,1,15388,4,1,3,413,"Loyalists"
1336747,222,45,760.09,1,3,0,130,"Need Attention"
1336750,60,23,110.41,3,2,0,320,"Potential Loyalists"
1336752,231,72,5234.1914,1,4,3,143,"Promising"
1336756,81,7,177.3567,3,1,0,310,"Potential Loyalists"
1336757,217,8,539.9,1,2,0,120,"Need Attention"
1336758,230,25,95,1,2,0,120,"Need Attention"
1336761,230,115,3635.85,1,4,3,143,"Promising"
1336762,0,1,30,4,1,1,411,"Loyalists"
1336764,44,13,42.81,3,2,1,321,"Potential Loyalists"
1336769,14,8,91.05,4,2,0,420,"Loyalists"
1336770,5,4,25,4,1,1,411,"Loyalists"
1336774,19,11,24.44,4,2,1,421,"Loyalists"
1336779,18,6,2.7159,4,1,1,411,"Loyalists"
1336781,13,12,2391.75,4,2,0,420,"Loyalists"
1336782,1,2,2.9514,4,1,1,411,"Loyalists"
1336784,188,17,565.8345,2,2,0,220,"Promising"
1336786,192,44,794.59,2,3,0,230,"Promising"
1336788,0,1,27,4,1,1,411,"Loyalists"
1336789,3,6,1774.0414,4,1,0,410,"Loyalists"
1336791,98,52,603.0262,3,4,0,340,"Potential Loyalists"
1336792,224,61,324.5,1,4,0,140,"Need Attention"
1336793,226,79,2391.52,1,4,0,140,"Need Attention"
1336797,28,7,73,3,1,1,311,"Potential Loyalists"
1336798,234,65,1870.12,1,4,0,140,"Need Attention"
1336799,233,48,87.42,1,3,0,130,"Need Attention"
1336800,49,3,20,3,1,1,311,"Potential Loyalists"
1336801,234,44,692,1,3,0,130,"Need Attention"
1336805,201,7,9649,2,1,3,213,"Promising"
1336806,26,23,329.16,3,2,0,320,"Potential Loyalists"
1336807,27,18,3744,3,2,3,323,"Potential Loyalists"
1336808,225,160,326.2765,1,4,0,140,"Need Attention"
1336809,15,21,208.16,4,2,0,420,"Loyalists"
1336810,210,22,402.1291,2,2,0,220,"Promising"
1336811,47,28,18618.5,3,2,3,323,"Potential Loyalists"
1336812,153,25,168.7804,2,2,0,220,"Promising"
1336813,57,11,145.08,3,2,0,320,"Potential Loyalists"
1336814,224,31,482,1,2,0,120,"Need Attention"
1336817,13,7,36.5,4,1,1,411,"Loyalists"
1336818,NA,NA,NA,0,0,0,0,"Need Attention"
1336820,236,83,766.16,1,4,0,140,"Need Attention"
1336822,19,24,630.5725,4,2,0,420,"Loyalists"
1336824,5,4,70.07,4,1,1,411,"Loyalists"
1336825,70,42,1593.68,3,3,0,330,"Potential Loyalists"
1336829,209,25,290.8,2,2,0,220,"Promising"
1336833,14,3,20,4,1,1,411,"Loyalists"
1336834,25,19,47.45,3,2,1,321,"Potential Loyalists"
1336835,215,49,2102.27,1,3,0,130,"Need Attention"
1336839,7,2,14,4,1,1,411,"Loyalists"
1336841,226,30,170.67,1,2,0,120,"Need Attention"
1336842,112,10,61.5924,3,2,1,321,"Potential Loyalists"
1336844,2,5,191,4,1,0,410,"Loyalists"
1336846,211,48,1608.25,1,3,0,130,"Need Attention"
1336848,11,8,44.0836,4,2,1,421,"Loyalists"
1336854,97,11,309.09,3,2,0,320,"Potential Loyalists"
1336855,0,1,40,4,1,1,411,"Loyalists"
1336856,7,7,1703.24,4,1,0,410,"Loyalists"
1336858,125,43,189.38,2,3,0,230,"Promising"
1336859,34,5,40,3,1,1,311,"Potential Loyalists"
1336861,192,7,558.4671,2,1,0,210,"Promising"
1336864,1,2,21.66,4,1,1,411,"Loyalists"
1336865,229,60,11735.39,1,4,3,143,"Promising"
1336866,10,15,133.15,4,2,0,420,"Loyalists"
1336867,130,30,241.6726,2,2,0,220,"Promising"
1336868,233,204,9768.69,1,4,3,143,"Promising"
1336870,224,50,209.51,1,3,0,130,"Need Attention"
1336875,3,6,61.99,4,1,1,411,"Loyalists"
1336878,0,1,15,4,1,1,411,"Loyalists"
1336880,1,2,60,4,1,1,411,"Loyalists"
1336881,116,20,10.7088,2,2,1,221,"Promising"
1336882,228,75,818.75,1,4,0,140,"Need Attention"
1336883,64,6,50,3,1,1,311,"Potential Loyalists"
1336885,223,43,154.93,1,3,0,130,"Need Attention"
1336886,231,87,355.17,1,4,0,140,"Need Attention"
1336889,220,20,960.8943,1,2,0,120,"Need Attention"
1336891,205,24,40.5,2,2,1,221,"Promising"
1336892,101,70,1645.79,3,4,0,340,"Potential Loyalists"
1336893,236,71,628.78,1,4,0,140,"Need Attention"
1336895,231,20,166,1,2,0,120,"Need Attention"
1336898,0,1,20,4,1,1,411,"Loyalists"
1336899,231,35,216.4,1,2,0,120,"Need Attention"
1336901,136,8,2847.107,2,2,3,223,"Promising"
1336903,216,70,210.52,1,4,0,140,"Need Attention"
1336904,NA,NA,NA,0,0,0,0,"Need Attention"
1336905,140,121,1783.8,2,4,0,240,"Promising"
1336908,1,5,949.5704,4,1,0,410,"Loyalists"
1336910,5,4,75,4,1,1,411,"Loyalists"
1336914,98,103,2053.3474,3,4,0,340,"Potential Loyalists"
1336915,223,61,145.87,1,4,0,140,"Need Attention"
1336916,11,3,30,4,1,1,411,"Loyalists"
1336917,1,2,20,4,1,1,411,"Loyalists"
1336918,218,30,339.51,1,2,0,120,"Need Attention"
1336920,146,39,150.64,2,2,0,220,"Promising"
1336922,12,9,10,4,2,1,421,"Loyalists"
1336923,199,39,115.5,2,2,0,220,"Promising"
1336925,209,24,215,2,2,0,220,"Promising"
1336926,211,10,159.7457,1,2,0,120,"Need Attention"
1336928,204,24,107.07,2,2,0,220,"Promising"
1336929,231,91,5388.95,1,4,3,143,"Promising"
1336931,7,4,250,4,1,0,410,"Loyalists"
1336935,0,1,60,4,1,1,411,"Loyalists"
1336938,8,4,45,4,1,1,411,"Loyalists"
1336939,0,1,40.4157,4,1,1,411,"Loyalists"
1336940,NA,NA,NA,0,0,0,0,"Need Attention"
1336941,24,5,40.5,3,1,1,311,"Potential Loyalists"
1336942,181,4,100,2,1,0,210,"Promising"
1336944,63,11,181.5,3,2,0,320,"Potential Loyalists"
1336945,232,44,406.56,1,3,0,130,"Need Attention"
1336948,138,14,81.25,2,2,0,220,"Promising"
1336950,63,37,949.51,3,2,0,320,"Potential Loyalists"
1336951,1,2,193.3488,4,1,0,410,"Loyalists"
1336952,234,53,270.1409,1,4,0,140,"Need Attention"
1336953,85,13,112.09,3,2,0,320,"Potential Loyalists"
1336958,235,134,10530.08,1,4,3,143,"Promising"
1336959,234,21,220.3913,1,2,0,120,"Need Attention"
1336960,192,44,36154.059,2,3,3,233,"Promising"
1336963,0,1,100,4,1,0,410,"Loyalists"
1336967,30,29,147.47,3,2,0,320,"Potential Loyalists"
